"name";"school";"X";"Y"
"北亭广场北停车场(出入口)";"北亭村大街与广场路交叉口西80米";"48677.51064";"21126.81958"
"北亭百越便利店(北亭农家店)";"大学城北亭村北亭大街79号百越超市";"48742.26464";"20866.94257"
"元芋记甜品(大学城店)";"小谷围街北亭村云程大街自编82号107房";"48915.49768";"20786.10208"
"EX salad";"[]";"48637.38262";"20728.83149"
"好多多超市(大学城云程大街店)";"小谷围街道广州番禺大学城北亭村云程大街6号";"49002.44082";"20792.05477"
"好多多超市(大学城云程大街店)";"小谷围街道广州番禺大学城北亭村云程大街6号";"49002.44082";"20792.05477"
"小谷围街应急庇护场所";"北亭大街69号";"48827.95605";"20955.43157"
"广州市网蛛科技有限公司";"大学城北亭电牛基地";"48890.39135";"20996.82219"
"小谷围街党群服务中心";"[]";"48476.95063";"21079.79837"
"广告制作";"北亭大街78号附近";"48777.54108";"20928.45663"
"小谷围街新时代文明实践所服务点";"[]";"48818.29453";"20973.64449"
"华南师范大学华南先进光电子研究院彩色动态电子纸显示技术研究所";"北亭村大街";"48966.84162";"21153.67094"
"优雅容妆美容养生馆(北亭店)";"小谷围街道大学城北亭村北亭大街65号";"48818.62267";"20974.39015"
"番禺YH城停车场(出入口)";"广场路与大学城外环西路交叉口东100米";"48539.69806";"20826.3901"
"番禺YH城停车场(出入口)";"大学城外环西路与小洲路交叉口东20米";"48576.94639";"21141.71143"
"广州博盛实验室科技有限公司";"云程大街金榜公寓东侧约110米";"49003.86717";"20795.46301"
"北亭村人民调解委员会";"大学城北亭大街87号附近";"48689.42591";"20788.11096"
"北亭村委会";"大学城";"48688.82719";"20797.24334"
"北亭村经济合作社";"北亭大街小谷围街北亭童星幼儿园";"48691.85382";"20773.67817"
"大学城外环绿道与大学城外环西路交叉口";"番禺区";"48504.60377";"21112.79525"
"电牛运维(广州)医药有限公司";"北亭村竹园大街2号";"48910.59148";"21028.92316"
"卓越";"北亭大街番禺YH城东侧约50米";"48821.02816";"20979.82291"
"兴发五金经营部(大学城北亭大街店)";"北亭村北亭大街83号";"48740.89953";"20857.69183"
"北亭村综治信访维稳工作站";"大学城北亭大街11号附近";"48705.79704";"20765.79645"
"北亭村安全生产管理办公室";"北亭村大街91附近";"48705.79704";"20765.79645"
"广州农商银行ATM(北亭分理处)";"北亭大街77号";"48755.69362";"20871.59323"
"广州市公安局番禺区分局小谷围派出所北亭社区警务室";"大学城北亭大街87号";"48704.88047";"20778.75126"
"小谷围街北亭村民委员会";"大学城北亭大街87号";"48708.35751";"20789.92714"
"北亭村人口和计划生育办公室";"北亭大街21巷附近";"48691.85382";"20773.67817"
"广州市番禹区小谷围街北亭村治安联防中队";"大学城北亭大街87号北亭村委会小谷围街北亭村";"48701.54045";"20777.24345"
"大学城外环绿道与小洲路交叉口";"番禺区";"48547.13889";"21150.77061"
"大学城外环西路与小洲路交叉口";"番禺区";"48547.13889";"21150.77061"
"番禺区小谷围街北亭村治保会";"[]";"48682.13923";"20793.90897"
"北亭村综合性文化服务中心";"[]";"48819.98566";"20975.24841"
"中共小谷围街北亭村支部委员会";"北亭大街村心公园西北侧约30米";"48699.90792";"20769.69085"
"番禺区小谷围街北亭村侨联小组";"北亭大街村心公园西北侧约30米";"48691.85382";"20773.67817"
"香禺区政协小谷围街工作室委员联络站";"[]";"48671.63579";"20774.08498"
"广州市番禺区小谷围街化亭村来穗人员和出租屋服务管理站";"北亭村大街89附近";"48714.02409";"20789.53706"
"小谷围街北亭村党群服务中心";"北亭村北亭大街87号";"48711.22657";"20789.09492"
"北亭村劳动和社会保障服务工作站";"北亭大街小谷围街北亭童星幼儿园";"48682.12867";"20793.48397"
"北亭社区流动人员和出租屋管理服务工作站";"广州大学城北亭童星幼儿园北亭社区";"48700.22737";"20782.54703"
"广州铁路(集团)公司电脑联网大学城北亭火车票代售点";"北亭大街82号(近星海广州大学)";"48685.52848";"20897.08273"
"街电(老同学酒吧)";"北亭村大街7号101";"48929.18354";"21000.46032"
"华南师范大学大学城校区理五栋逃生集合点A";"北亭村大街北100米";"48992.27418";"21101.45314"
"广州供电局充电站(北亭广场)";"大学城外环路368号";"48617.90883";"20975.174"
"街电(李记烧烤)";"北亭村竹园大街5号";"48934.41901";"20995.18078"
"特来电充电站(北亭广场二期)";"北亭大街番禺YH城";"48622.84753";"21103.32396"
"北亭村妇女儿童维权点";"大学城北亭大街9附近";"48705.79704";"20765.79645"
"来电(农家湘村美食广场)";"北亭村青云大街25号巷10号之2西5路路边";"49013.75579";"20827.92503"
"来电(好多多超市大学城店)";"小谷围街道广州番禺大学城北亭村云程大街6号";"48998.51316";"20791.81814"
"华南师范大学华南先进光电子研究院";"大学城外环西路378号华南师范大学";"48917.99717";"21152.52061"
"岭南印象园";"大学城外环西路";"52011.42949";"19265.69602"
"广工一路南站(公交站)";"384路/384路旅游专线";"51521.32367";"19527.91967"
"岭南印象园(公交站)";"番201路;节假日公交专线5路";"51827.39983";"19314.91326"
"大学小筑";"大学城广工一路159";"51717.89402";"19426.83565"
"大学城博物馆站(公交站)";"380路内环;380路外环";"51826.0342";"19313.94886"
"练溪村";"番禺区";"51894.04524";"19284.83747"
"广州大学城雅乐轩酒店";"小谷围街立德街66号";"51995.48557";"19637.48535"
"团队会合点";"大学城外环西路与大学城广工一路交叉口东南100米";"51774.27013";"19236.83203"
"岭南印象园-渔村夕照";"大学城外环西路与大学城广工一路交叉口东南100米";"51814.38495";"19210.62962"
"公共厕所";"大学城外环西路岭南印象园内";"52012.50786";"19126.3403"
"公共厕所(GD-GZ-0424)";"大学城外环西路岭南印象园";"51940.54397";"19216.50426"
"土木与交通工程学院";"大学城外环西路100号";"51294.25506";"19311.20896"
"物理与光电工程学院";"广东工业大学实验四号楼";"51322.93621";"19447.88154"
"成珠楼";"外环西路岭南印象园内";"51870.73864";"19202.47854"
"探险吊桥";"岭南印象园探险吊桥";"52052.19538";"19199.23962"
"岭南印象园-青蛙跳";"大学城外环西路与大学城广工一路交叉口东南80米";"51824.2925";"19235.5464"
"博雅路";"番禺区";"51445.2801";"19391.59235"
"环教北路";"番禺区";"51375.76886";"19617.84598"
"环教东路";"番禺区";"51582.81365";"19248.82585"
"研学二路";"番禺区";"51385.99433";"19352.35019"
"祥凰王";"大学城外环西路与明志街交叉口东南100米";"51903.18964";"19283.19417"
"石围塘站";"岭南印象园石围塘火车站";"51890.52465";"19292.67624"
"昌隆行";"大学城外环西路岭南印象园内";"51924.27891";"19234.78054"
"中国工商银行(广州大学城支行)";"大学城中五路广东工业大学实验4号楼首层";"51465.3703";"19444.19007"
"三期快乐水乡(入口)";"广州大学城外环西路岭南印象园";"51858.66009";"19310.32555"
"祥泰号";"大学城外环西路与大学城广工一路交叉口东南220米";"51937.41364";"19165.28636"
"广东工业大学-实验3号楼";"新造镇";"51303.72985";"19397.62614"
"扒龙舟";"大学城外环西路与大学城广工一路交叉口南120米";"51782.72589";"19161.78556"
"岭南印象园-红头船";"大学城外环西路与大学城广工一路交叉口东南100米";"51796.35438";"19191.08021"
"岭南印象园-旋转小蜜蜂";"大学城外环西路与大学城广工一路交叉口东南80米";"51832.69825";"19237.40387"
"广东工业大学大学城校区停车场";"大学城外环西路广东工业大学大学城校区广东工业大学-理学馆附近";"51360.41489";"19178.52014"
"星汇文宇8-14栋停车场";"大学城广工一路与文秀街交叉口北100米";"51566.15361";"19521.18466"
"大学城广州IC基地写字楼";"大学城外环西路100号";"51346.57386";"19161.43962"
"广东工业大学-理学馆";"大学城外环西路广东工业大学大学城校区";"51369.71192";"19149.79141"
"越秀·星汇文宇";"大学城中六路路(广东工业大学东侧";"51512.23567";"19639.82408"
"乡间酱园";"岭南印象园乡间酱坊";"52052.19832";"19357.19162"
"星汇文学8-14栋停车场";"大学城广工一路与文秀街交叉口北100米";"51560.79196";"19513.07867"
"广东工业大学大学城校区企业服务中心";"[]";"51428.39663";"19152.38302"
"广东工业大学实验1号楼";"大学城外环西路广东工业大学大学城校区";"51371.23424";"19223.51832"
"wzyz Bar";"立德街与大学城外环西路交叉口西40米";"52025.71837";"19641.38918"
"文秀街";"番禺区";"51629.21636";"19517.21739"
"溪苑街";"番禺区";"51512.64013";"19606.25963"
"方圆大学时光停车场";"立德街方圆大学时光";"51853.12173";"19619.08262"
"中国电信智慧社区服务厅";"小谷围街道方圆大学时光115号铺";"51915.19983";"19575.48761"
"中国电信智慧社区服务厅";"小谷围街道方圆大学时光115号铺";"51915.19983";"19575.48761"
"聚宝堂";"大学城外环绿道岭南印象园";"51881.77052";"19235.26262"
"聚缘堂";"广州大学城外环西路岭南印象园";"51908.09867";"19210.78117"
"wxyz Bar";"广州大学城小谷围街立德街66号";"52020.61806";"19643.80097"
"朝阳幼儿园";"大学城广工一路159号附近";"51725.17419";"19358.47297"
"阿成小厨";"大学小筑(明志街)一楼商铺";"51748.76721";"19473.12642"
"悦秀会精力沛胚芽浓浆";"溪苑街越秀·星汇文宇";"51513.71852";"19628.89207"
"丘大叔柠檬茶";"大学城岭南印象园内";"51912.85608";"19190.41594"
"星汇文宇1-7栋停车场(入口)";"大学城广工一路95号附近";"51457.15208";"19611.86688"
"雪糕车";"大学城外环西路岭南印象园";"51932.0407";"19289.63873"
"纯素空间";"大学城明志街54号";"51526.94605";"19637.89629"
"大学小筑销售中心";"大学城广工一路与大学城外环西路交叉口西北80米";"51715.09289";"19359.79185"
"华农酸奶";"溪苑街广东工业大学(大学城校区)东侧约70米";"51532.16014";"19635.9101"
"福满堂";"大学城外环西路与明志街交叉口东南100米";"51903.258";"19290.09902"
"南都腊味";"大学城外环西路岭南印象园内";"51901.25803";"19276.06542"
"文秀街与明志街交叉口";"番禺区";"51684.43377";"19563.02085"
"福记饮食店";"广州大学城外环西路岭南印象园";"51872.26238";"19213.95983"
"橙迪健身工作室";"大学城明志街159号";"51757.12888";"19460.74973"
"通识教育中心";"广东工业大学大学城校区教学一号楼";"51340.21351";"19574.18154"
"岭南书画馆";"小谷围街道岭南印象园";"51884.12503";"19251.10413"
"方圆时光大学";"大学城中七路66号";"51869.34534";"19586.67777"
"绵绵冰";"大学城外环西路岭南印象园";"51961.22443";"19267.93652"
"格格货栈";"明志街与溪苑街交叉口南60米";"51604.45601";"19608.94888"
"健民拳馆";"大学城外环西路岭南印象园内";"51925.98378";"19228.63017"
"聚贤茶馆";"岭南印象园47栋104号铺";"51907.2857";"19298.51533"
"U108实验室";"大学城外环西路100号";"51342.14939";"19149.51565"
"探圈宠物";"大学城大学时光7栋117商铺";"51913.47148";"19576.53922"
"海盗船";"大学城外环西路岭南印象园内";"51811.44489";"19204.45069"
"永昌图文快印店";"广州大学城广东工业大学理学馆IC基地101室";"51422.0331";"19166.25884"
"清远山地生鲜";"大学城南(地铁站)B口步行715米";"51717.79871";"19427.15373"
"木有鸟店";"大学城外环西路岭南印象园旅游景区";"51902.52199";"19293.70604"
"大学小筑停车场(出入口)";"大学城广工一路159号";"51627.83682";"19445.08319"
"合和中医";"大学城立德街66号大学时光111号商铺";"51893.1518";"19593.62255"
"广东工业大学大学城校区生物医药学院";"广州大学城外环西路100号广东工业大学科技南楼";"51515.98561";"19238.32373"
"大学时光饭堂";"立德街与俊贤街交叉口南180米";"51883.07471";"19611.72493"
"大学城广工一路与文秀街交叉口";"番禺区";"51570.02642";"19469.37139"
"大学城广工一路与溪苑街交叉口";"番禺区";"51470.68457";"19570.84133"
"大学城外环西路与立德街交叉口";"番禺区";"52063.84479";"19626.53981"
"大学城外环西路与明志街交叉口";"番禺区";"51862.26823";"19380.77321"
"青少年发明家俱乐部";"[]";"51917.08711";"19572.52495"
"盛盈汇(大学城店)";"小谷围街大学城中七路66号大学时光正门116号";"51919.22861";"19567.33314"
"LAMON邻家便利店";"立德街方圆大学时光西南门商铺109";"51858.29886";"19615.60906"
"星汇文宇8-14栋停车场(入口)";"大学城广工一路123号附近";"51559.29434";"19506.80227"
"爱美佳生鲜超市";"大学城中七路66号方圆大学时光底商";"51749.97945";"19472.07164"
"五音艺术培训";"小谷围街道立德街方圆大学时光商铺2楼";"51866.02904";"19627.65997"
"中国工商银行24小时自助银行(广州大学城支行)";"广东工业大学大学城校园教学区基础实验4号楼首层";"51462.69184";"19444.38604"
"迪飞科技无人机培训学院广州大学城校区";"大学城外环西路100号广东工业大学理学馆720";"51345.20506";"19168.65423"
"广州星尘网络有限公司";"大学城广州IC基地写字楼512室";"51363.92229";"19170.15024"
"城建物业星汇文宇服务中心";"大学城中六路56-58号";"51501.75656";"19612.67237"
"城建物业星汇文宇服务中心";"大学城中六路56-58号";"51501.75656";"19612.67237"
"怀旧经典零食";"练溪大街6之1附近";"51947.78911";"19117.657"
"梧州龟苓膏";"广州大学城外环西路岭南印象园";"51911.3752";"19292.80449"
"澳门牛肉干";"广州大学城外环西路岭南印象园";"51964.21546";"19101.71872"
"百花连环书";"岭南印象园";"51961.02645";"19259.96867"
"人人理发店";"广州大学城外环西路岭南印象园";"51969.98139";"19200.85835"
"广东工业大学校车站";"大学城中五路广东工业大学实验4号楼首层附近";"51456.52662";"19420.55415"
